Order_ID,Order_Date,Customer_ID,Customer_Name,Region,Country,State,City,Product_Category,Product_Subcategory,Product_Name,Sales_Amount,Quantity,Discount,Profit,Payment_Mode,Sales_Channel,Sales_Rep
ORD1439,2025-04-11,CUST1439,Anay Raja,South,India,Tamil Nadu,Madurai,Sports,Accessories,Accessories Model 158,66569,2,5,16632.71,Debit Card,Offline,Banjeet Mangat
ORD1440,2025-06-20,CUST1440,Eesha Contractor,North,India,Delhi,New Delhi,Fashion,Clothing,Clothing Model 921,51217,5,15,11335.91,Credit Card,Online,Patrick Venkataraman
ORD1441,2025-07-02,CUST1441,Vamakshi Ramaswamy,North,India,Uttar Pradesh,Kanpur,Electronics,Camera,Camera Model 243,95524,2,10,5807.34,UPI,Offline,Ekansh Vaidya
ORD1442,2024-02-21,CUST1442,Eta Ravel,East,India,Bihar,Bhagalpur,Electronics,Laptop,Laptop Model 289,4293,3,5,246.39,UPI,Offline,Barkha Saxena
ORD1443,2024-02-28,CUST1443,Rajata Kibe,East,India,West Bengal,Siliguri,Electronics,Camera,Camera Model 926,90505,2,5,22287.28,UPI,Offline,Bhavani Ganesh
ORD1444,2024-10-15,CUST1444,Siya Radhakrishnan,North,India,Delhi,Rohini,Sports,Accessories,Accessories Model 906,1178,1,15,90.95,Credit Card,Online,Nisha Dutt
ORD1445,2025-11-15,CUST1445,Eiravati Sarkar,West,India,Goa,Vasco da Gama,Home & Kitchen,Furniture,Furniture Model 503,21256,2,15,1810.93,Debit Card,Offline,Anusha Dhingra
ORD1446,2024-05-08,CUST1446,Chaman Yogi,South,India,Andhra Pradesh,Visakhapatnam,Sports,Sportswear,Sportswear Model 456,61574,4,5,13072.29,Credit Card,Offline,Jalsa Karpe
ORD1447,2024-09-17,CUST1447,Yashica Saha,West,India,Rajasthan,Jaipur,Home & Kitchen,Appliances,Appliances Model 226,71984,4,5,11766.86,Credit Card,Offline,Megha Majumdar
ORD1448,2024-01-21,CUST1448,Fiyaz Salvi,South,India,Tamil Nadu,Coimbatore,Home & Kitchen,Appliances,Appliances Model 589,12356,4,10,787.29,Credit Card,Online,Wakeeta Som
ORD1449,2024-09-08,CUST1449,Anamika Mitra,West,India,Goa,Vasco da Gama,Fashion,Accessories,Accessories Model 827,51325,5,10,2754.16,UPI,Online,Gaurang Shroff
ORD1450,2024-04-04,CUST1450,Simon Banerjee,South,India,Kerala,Kozhikode,Electronics,Mobile,Mobile Model 625,18606,2,5,3471.63,UPI,Online,Ekiya Nagy
ORD1451,2024-10-15,CUST1451,Balendra Mohanty,East,India,Jharkhand,Dhanbad,Home & Kitchen,Cookware,Cookware Model 611,84296,1,10,12002.43,Credit Card,Online,Yashica Luthra
ORD1452,2024-10-18,CUST1452,Xavier Purohit,South,India,Kerala,Kozhikode,Home & Kitchen,Cookware,Cookware Model 237,34321,2,10,7057.33,Debit Card,Offline,Rachita Savant
ORD1453,2025-10-29,CUST1453,Sara Vyas,East,India,West Bengal,Siliguri,Electronics,Mobile,Mobile Model 687,5582,3,15,1006.79,UPI,Offline,Yatin Din
ORD1454,2024-06-10,CUST1454,Siddharth Sangha,East,India,Jharkhand,Dhanbad,Electronics,Headphones,Headphones Model 225,93597,2,15,14205.95,UPI,Online,Oni Dass
ORD1455,2025-07-03,CUST1455,Yatan Datta,East,India,Odisha,Bhubaneswar,Sports,Fitness Equipment,Fitness Equipment Model 516,25280,5,15,1385.64,Credit Card,Online,Yahvi Mishra
ORD1456,2025-11-21,CUST1456,Daksh Seshadri,North,India,Delhi,Dwarka,Sports,Fitness Equipment,Fitness Equipment Model 336,16999,1,15,3374.83,Credit Card,Offline,Mahika Bhandari
ORD1457,2024-02-24,CUST1457,Anirudh Soni,East,India,Odisha,Cuttack,Electronics,Laptop,Laptop Model 580,68297,1,10,5318.88,UPI,Offline,Adweta Barad
ORD1458,2024-04-28,CUST1458,Abha Vig,East,India,Jharkhand,Dhanbad,Sports,Sportswear,Sportswear Model 872,89404,5,15,17417.8,UPI,Online,Samuel Ganguly
ORD1459,2024-11-29,CUST1459,Kamala Varty,East,India,Jharkhand,Jamshedpur,Fashion,Accessories,Accessories Model 721,82818,2,15,10906.2,UPI,Offline,Suhani Minhas
ORD1460,2025-04-30,CUST1460,Ayaan Sibal,East,India,West Bengal,Siliguri,Home & Kitchen,Cookware,Cookware Model 426,29450,5,5,1887.55,UPI,Online,Netra Dada
ORD1461,2024-11-19,CUST1461,Bhavika Koshy,South,India,Kerala,Thiruvananthapuram,Fashion,Clothing,Clothing Model 237,84112,5,10,13381.49,Debit Card,Offline,Harita Balan
ORD1462,2025-01-18,CUST1462,Logan Sarkar,South,India,Karnataka,Bangalore,Sports,Accessories,Accessories Model 508,88507,4,15,20259.56,Debit Card,Offline,Parth Goel
ORD1463,2025-09-14,CUST1463,Shravya Gole,East,India,Jharkhand,Dhanbad,Home & Kitchen,Appliances,Appliances Model 515,26903,2,15,2243.27,Credit Card,Online,Bhavya Bahri
ORD1464,2025-12-01,CUST1464,Sarthak Barman,South,India,Tamil Nadu,Chennai,Home & Kitchen,Cookware,Cookware Model 885,25893,3,0,4155.82,UPI,Online,Anirudh Kapur
ORD1465,2025-03-25,CUST1465,Benjamin Uppal,South,India,Kerala,Kozhikode,Fashion,Clothing,Clothing Model 375,61618,4,0,3967.07,Credit Card,Offline,Veda Banik
ORD1466,2024-03-13,CUST1466,Vansha Batra,North,India,Punjab,Amritsar,Fashion,Accessories,Accessories Model 197,61563,2,5,8057.37,Credit Card,Offline,Mitesh Kari
ORD1467,2024-10-13,CUST1467,Irya Bal,South,India,Tamil Nadu,Chennai,Home & Kitchen,Cookware,Cookware Model 659,55203,2,10,12689.75,Debit Card,Online,Rajata Mukherjee
ORD1468,2025-11-14,CUST1468,Ayushman Johal,East,India,Odisha,Bhubaneswar,Home & Kitchen,Furniture,Furniture Model 288,92954,5,15,17755.84,UPI,Offline,Ijaya Hegde
ORD1469,2024-08-27,CUST1469,Avni Kanda,East,India,Jharkhand,Dhanbad,Home & Kitchen,Cookware,Cookware Model 313,9480,2,15,745.91,UPI,Online,Ayush Patla
ORD1470,2024-08-22,CUST1470,Vaishnavi Bora,North,India,Uttar Pradesh,Lucknow,Electronics,Mobile,Mobile Model 512,7496,1,0,1194.06,UPI,Offline,Tanay Kanda
ORD1471,2024-12-23,CUST1471,Udarsh Dhingra,West,India,Gujarat,Surat,Sports,Fitness Equipment,Fitness Equipment Model 290,62921,1,0,6761.51,Credit Card,Online,Harshil Soni
ORD1472,2025-08-07,CUST1472,Chaaya Shere,North,India,Haryana,Faridabad,Fashion,Clothing,Clothing Model 307,43249,2,15,4470.16,Credit Card,Online,Logan Oak
ORD1473,2024-03-10,CUST1473,Darsh Mitter,South,India,Karnataka,Bangalore,Fashion,Footwear,Footwear Model 522,7491,2,0,502.96,Credit Card,Offline,Upkaar Nori
ORD1474,2024-02-08,CUST1474,Anvi Sankar,East,India,West Bengal,Siliguri,Home & Kitchen,Appliances,Appliances Model 991,49234,3,10,9240.82,Credit Card,Offline,Jason Mane
ORD1475,2025-12-06,CUST1475,Zarna Dass,East,India,Odisha,Rourkela,Electronics,Mobile,Mobile Model 709,66528,5,5,8976.61,Debit Card,Online,Yauvani Thaker
ORD1476,2024-10-04,CUST1476,Vyanjana Purohit,North,India,Punjab,Ludhiana,Electronics,Mobile,Mobile Model 478,26343,1,10,6056.64,UPI,Online,Hemangini Tella
ORD1477,2024-09-15,CUST1477,Chavvi Sarkar,South,India,Andhra Pradesh,Vijayawada,Electronics,Headphones,Headphones Model 296,60220,2,15,6994.92,Debit Card,Online,Jasmit Buch
ORD1478,2025-04-23,CUST1478,Ojas Bhatia,North,India,Punjab,Ludhiana,Sports,Sportswear,Sportswear Model 209,11370,4,10,2200.34,Credit Card,Online,Hritik Hayre
ORD1479,2024-08-21,CUST1479,Lohit Mandal,East,India,Bihar,Bhagalpur,Sports,Accessories,Accessories Model 608,91106,3,5,5808.34,UPI,Online,Kavya Sekhon
ORD1480,2024-03-13,CUST1480,Shaurya Dar,West,India,Rajasthan,Jaipur,Electronics,Headphones,Headphones Model 253,69953,3,0,16943.59,Debit Card,Online,Isha Dhar
ORD1481,2024-08-24,CUST1481,Kabir Sawhney,East,India,Bihar,Patna,Home & Kitchen,Appliances,Appliances Model 405,52618,3,10,4948.2,Credit Card,Offline,Gaurangi Khosla
ORD1482,2025-01-26,CUST1482,Dipta Palla,South,India,Karnataka,Bangalore,Electronics,Mobile,Mobile Model 967,40269,4,5,9739.11,UPI,Offline,Dayamai Rastogi
ORD1483,2024-02-23,CUST1483,Zaitra Sarma,West,India,Gujarat,Ahmedabad,Fashion,Clothing,Clothing Model 267,74024,5,15,7711.29,UPI,Offline,Idika Pandit
ORD1484,2025-05-29,CUST1484,Eesha Luthra,East,India,Jharkhand,Dhanbad,Electronics,Camera,Camera Model 289,22247,5,0,2177.13,Credit Card,Offline,Shivansh Brar
ORD1485,2025-06-13,CUST1485,Timothy Ahluwalia,West,India,Goa,Margao,Home & Kitchen,Appliances,Appliances Model 459,67764,2,10,7908.82,Credit Card,Offline,Henry Chawla
ORD1486,2024-04-21,CUST1486,Warhi Divan,North,India,Haryana,Panipat,Electronics,Headphones,Headphones Model 375,49914,1,0,3454.15,Credit Card,Online,Chakradhar Bassi
ORD1487,2024-03-15,CUST1487,Suhani Natarajan,North,India,Uttar Pradesh,Kanpur,Fashion,Footwear,Footwear Model 358,96582,1,5,9393.54,Credit Card,Online,Arya Sarna
ORD1488,2024-12-08,CUST1488,Aahana Sharaf,North,India,Delhi,New Delhi,Electronics,Camera,Camera Model 671,69308,5,0,7873.82,Debit Card,Online,Ekansh Trivedi
ORD1489,2025-01-28,CUST1489,Qasim Dutt,North,India,Punjab,Ludhiana,Fashion,Clothing,Clothing Model 760,56441,4,15,7634.47,Credit Card,Online,Nihal Khanna
ORD1490,2025-08-06,CUST1490,Eesha Parekh,South,India,Tamil Nadu,Coimbatore,Sports,Accessories,Accessories Model 209,77244,4,10,6322.28,UPI,Offline,Charles Narula
ORD1491,2024-12-18,CUST1491,Advaith Walla,East,India,Jharkhand,Dhanbad,Electronics,Headphones,Headphones Model 867,52824,4,15,4750.2,Credit Card,Offline,Yauvani Venkatesh
ORD1492,2025-07-07,CUST1492,Vaishnavi Dave,South,India,Kerala,Kochi,Home & Kitchen,Cookware,Cookware Model 291,20062,5,10,2669.04,UPI,Online,Neelima Sabharwal
ORD1493,2024-03-07,CUST1493,Vedhika Raja,West,India,Gujarat,Surat,Fashion,Accessories,Accessories Model 748,5890,2,10,374.29,Debit Card,Online,Tripti Padmanabhan
ORD1494,2024-12-14,CUST1494,Leela Ghosh,North,India,Haryana,Gurgaon,Electronics,Camera,Camera Model 901,55374,2,0,6173.19,Credit Card,Offline,Aarna Das
ORD1495,2024-05-23,CUST1495,Balhaar Sinha,North,India,Punjab,Ludhiana,Home & Kitchen,Furniture,Furniture Model 538,84518,1,10,19580.49,Credit Card,Offline,Jasmit Tank
ORD1496,2024-04-03,CUST1496,Tarak Krishnamurthy,East,India,West Bengal,Darjeeling,Electronics,Mobile,Mobile Model 418,99867,3,0,10331.92,Credit Card,Online,Umang Ratta
ORD1497,2024-05-14,CUST1497,Yamini Dave,North,India,Punjab,Amritsar,Electronics,Camera,Camera Model 141,12365,3,15,1535.07,Credit Card,Offline,Rajata Kala
ORD1498,2024-04-10,CUST1498,Amara Kumar,South,India,Karnataka,Bangalore,Electronics,Camera,Camera Model 951,76975,3,0,9342.12,Credit Card,Offline,Yoshita Sagar
ORD1499,2025-07-25,CUST1499,Vamakshi Nagi,West,India,Goa,Margao,Sports,Sportswear,Sportswear Model 487,23677,1,0,5168.31,Debit Card,Online,Chanakya Sethi
ORD1500,2024-07-21,CUST1500,Elijah Pillay,North,India,Uttar Pradesh,Noida,Sports,Fitness Equipment,Fitness Equipment Model 852,45201,5,5,8884.04,UPI,Online,Vedika Bumb
ORD1501,2024-02-14,CUST1501,Unnati Kannan,South,India,Tamil Nadu,Chennai,Home & Kitchen,Furniture,Furniture Model 546,46665,2,10,11236.01,Credit Card,Online,Gautami Ray
ORD1502,2024-02-01,CUST1502,Yashoda Sibal,South,India,Kerala,Kozhikode,Sports,Fitness Equipment,Fitness Equipment Model 427,52107,2,0,10357.63,Debit Card,Offline,Rehaan Shah
ORD1503,2025-02-05,CUST1503,Indrajit Madan,East,India,Odisha,Rourkela,Electronics,Camera,Camera Model 106,62046,3,10,7518.04,Debit Card,Offline,Pranit Chatterjee
ORD1504,2024-03-28,CUST1504,Prisha Rout,East,India,Odisha,Rourkela,Home & Kitchen,Cookware,Cookware Model 587,31504,5,0,6927.82,UPI,Offline,Zaitra Garg
ORD1505,2025-10-10,CUST1505,Samaksh Lad,West,India,Rajasthan,Jaipur,Home & Kitchen,Furniture,Furniture Model 649,26045,4,0,4461.2,Debit Card,Online,Radhika Bhavsar
ORD1506,2025-09-13,CUST1506,Hemang Sarin,West,India,Maharashtra,Nagpur,Sports,Accessories,Accessories Model 122,24232,1,5,5986.34,UPI,Online,Zaid Dass
ORD1507,2025-06-20,CUST1507,Isha Majumdar,North,India,Uttar Pradesh,Lucknow,Electronics,Laptop,Laptop Model 209,62848,1,5,4584.17,UPI,Online,Udant Date
ORD1508,2025-04-15,CUST1508,Neelima Vyas,South,India,Karnataka,Mysore,Home & Kitchen,Appliances,Appliances Model 431,16647,4,15,2838.7,Debit Card,Offline,Simon Narula
ORD1509,2024-05-23,CUST1509,Anmol Varty,South,India,Karnataka,Mangalore,Fashion,Accessories,Accessories Model 287,74794,2,10,6615.86,Debit Card,Online,Vincent Dhar
ORD1510,2025-09-18,CUST1510,Isha Palan,West,India,Goa,Margao,Home & Kitchen,Appliances,Appliances Model 196,48772,2,10,10563.79,Credit Card,Online,Bhanumati Bera
ORD1511,2024-12-19,CUST1511,Hiral Korpal,West,India,Maharashtra,Nagpur,Electronics,Laptop,Laptop Model 651,16647,2,5,1141.72,Credit Card,Online,Mitali Char
ORD1512,2024-07-25,CUST1512,Gopal Iyer,West,India,Maharashtra,Pune,Fashion,Clothing,Clothing Model 709,62245,1,10,10791.57,UPI,Online,Lekha Chander
ORD1513,2024-07-20,CUST1513,Leela Chaudhry,North,India,Haryana,Faridabad,Fashion,Footwear,Footwear Model 875,94466,2,15,10919.08,Credit Card,Offline,Kabir Bahl
ORD1514,2024-10-27,CUST1514,Caleb Koshy,West,India,Gujarat,Ahmedabad,Sports,Fitness Equipment,Fitness Equipment Model 402,98476,2,5,14376.42,Debit Card,Offline,Dalaja Dhar
ORD1515,2025-09-10,CUST1515,Vasudha Sodhi,East,India,West Bengal,Kolkata,Sports,Accessories,Accessories Model 181,80027,1,0,12241.38,Credit Card,Offline,Amrita Cheema
ORD1516,2025-09-17,CUST1516,Priya Gade,East,India,Bihar,Bhagalpur,Home & Kitchen,Cookware,Cookware Model 114,77794,2,15,15527.56,Credit Card,Online,Onveer Keer
ORD1517,2025-03-04,CUST1517,Chasmum Gaba,South,India,Karnataka,Mysore,Home & Kitchen,Cookware,Cookware Model 219,9527,1,15,2108.32,Credit Card,Online,Jeevika Rai
ORD1518,2025-01-03,CUST1518,Zehaan De,South,India,Karnataka,Mysore,Electronics,Headphones,Headphones Model 256,6115,2,5,1035.58,Debit Card,Offline,Faqid Bahri
ORD1519,2025-10-14,CUST1519,Naksh Rege,East,India,Jharkhand,Ranchi,Electronics,Camera,Camera Model 362,4251,3,0,377.55,Debit Card,Offline,Abhiram Dar
ORD1520,2024-05-04,CUST1520,Avni Konda,West,India,Goa,Panaji,Home & Kitchen,Cookware,Cookware Model 858,50202,4,15,4675.54,UPI,Offline,Chandresh Sandhu
ORD1521,2024-05-03,CUST1521,Geetika Rama,South,India,Tamil Nadu,Coimbatore,Electronics,Camera,Camera Model 463,17298,4,15,2762.94,Credit Card,Offline,Balendra Rana
ORD1522,2024-05-22,CUST1522,Triveni Mohan,South,India,Karnataka,Bangalore,Fashion,Accessories,Accessories Model 323,72432,4,10,6569.92,UPI,Online,Urishilla Suresh
ORD1523,2024-01-15,CUST1523,Tristan Nigam,South,India,Tamil Nadu,Coimbatore,Sports,Fitness Equipment,Fitness Equipment Model 205,44747,4,10,10596.43,Debit Card,Online,Azad Thaman
ORD1524,2024-11-24,CUST1524,Xiti Korpal,North,India,Uttar Pradesh,Noida,Fashion,Clothing,Clothing Model 734,34658,2,0,4924.45,Credit Card,Offline,Daksha Kamdar
ORD1525,2024-04-01,CUST1525,Harini De,North,India,Punjab,Amritsar,Sports,Fitness Equipment,Fitness Equipment Model 298,13428,5,0,3203.6,Debit Card,Online,Daniel Ganesh
ORD1526,2024-01-09,CUST1526,Praneel Nigam,East,India,Jharkhand,Dhanbad,Fashion,Footwear,Footwear Model 971,78645,3,10,10453.95,Debit Card,Online,Laksh Kanda
ORD1527,2024-02-17,CUST1527,Umang Khurana,East,India,West Bengal,Darjeeling,Fashion,Clothing,Clothing Model 714,74687,4,5,6481.27,Debit Card,Offline,Upasna Lanka
ORD1528,2025-10-12,CUST1528,Krish Sidhu,East,India,Jharkhand,Jamshedpur,Electronics,Headphones,Headphones Model 166,28483,5,15,4367.16,Credit Card,Offline,Jagvi Mitra
ORD1529,2024-09-22,CUST1529,Tejas Deol,East,India,Bihar,Bhagalpur,Home & Kitchen,Appliances,Appliances Model 461,73546,3,0,18181.28,Credit Card,Online,Leela Madan
ORD1530,2025-02-21,CUST1530,Guneet Dayal,East,India,Bihar,Gaya,Sports,Sportswear,Sportswear Model 155,62638,4,15,8215.98,UPI,Online,Yamini Ranganathan
ORD1531,2025-02-11,CUST1531,Ubika Kala,South,India,Andhra Pradesh,Guntur,Home & Kitchen,Cookware,Cookware Model 859,68263,4,15,9599.37,Credit Card,Offline,Lipika Yogi
ORD1532,2025-10-29,CUST1532,Mohammed Kakar,East,India,Odisha,Cuttack,Home & Kitchen,Appliances,Appliances Model 514,51352,2,15,10526.55,UPI,Online,Rohan Bava
ORD1533,2025-06-20,CUST1533,Pranit Bahri,South,India,Tamil Nadu,Coimbatore,Home & Kitchen,Furniture,Furniture Model 254,49773,4,0,10702.14,Credit Card,Online,Aarav Chada
ORD1534,2024-09-16,CUST1534,Amrita Grover,East,India,West Bengal,Siliguri,Sports,Fitness Equipment,Fitness Equipment Model 501,82202,4,5,16543.76,Credit Card,Online,Wazir Kapoor
ORD1535,2024-08-07,CUST1535,Zashil Barad,West,India,Gujarat,Ahmedabad,Electronics,Mobile,Mobile Model 143,86920,1,5,5512.7,Debit Card,Offline,Owen Ravel
ORD1536,2025-02-28,CUST1536,Ekanta Johal,South,India,Tamil Nadu,Coimbatore,Electronics,Camera,Camera Model 484,2588,4,5,536.72,Credit Card,Online,Ojas Bhasin
ORD1537,2024-07-03,CUST1537,Chatresh Sathe,South,India,Kerala,Thiruvananthapuram,Sports,Fitness Equipment,Fitness Equipment Model 326,9689,4,5,974.7,Debit Card,Offline,Benjamin Rana
ORD1538,2024-02-10,CUST1538,Harsh Ganesh,South,India,Andhra Pradesh,Visakhapatnam,Electronics,Headphones,Headphones Model 974,92945,4,5,11899.41,UPI,Online,Urishilla Suri
ORD1539,2025-06-16,CUST1539,Ikbal Prasad,South,India,Kerala,Thiruvananthapuram,Fashion,Clothing,Clothing Model 647,73276,2,0,14185.02,Credit Card,Offline,Balhaar Ramanathan
ORD1540,2025-10-09,CUST1540,Arya Dara,South,India,Karnataka,Mysore,Fashion,Accessories,Accessories Model 982,71930,3,5,12040.5,Credit Card,Online,Liam Srinivas
ORD1541,2024-07-13,CUST1541,Anmol Minhas,North,India,Haryana,Gurgaon,Sports,Sportswear,Sportswear Model 499,46210,5,5,4493.24,Debit Card,Offline,Ekalinga Doctor
ORD1542,2024-07-05,CUST1542,Keya Chand,West,India,Gujarat,Vadodara,Home & Kitchen,Furniture,Furniture Model 578,55764,3,15,7275.67,Debit Card,Online,Oviya Bahl
ORD1543,2024-03-17,CUST1543,Dev Batra,South,India,Tamil Nadu,Coimbatore,Fashion,Footwear,Footwear Model 882,44609,1,15,9813.37,Debit Card,Offline,Keya Karpe
ORD1544,2024-02-20,CUST1544,Dakshesh Tata,West,India,Goa,Margao,Home & Kitchen,Cookware,Cookware Model 108,37672,1,5,1973.05,Debit Card,Offline,Harrison Hari
ORD1545,2025-03-19,CUST1545,Ridhi Prabhakar,East,India,Odisha,Bhubaneswar,Fashion,Accessories,Accessories Model 170,33423,5,10,5623.02,Credit Card,Offline,Chameli Pandit
ORD1546,2024-03-16,CUST1546,Gopal Keer,South,India,Andhra Pradesh,Guntur,Sports,Accessories,Accessories Model 825,51661,5,10,10270.38,Debit Card,Online,Faraj Kunda
ORD1547,2025-06-27,CUST1547,Niharika Bains,North,India,Punjab,Jalandhar,Home & Kitchen,Furniture,Furniture Model 420,3708,2,10,198.74,UPI,Offline,Umang Nagi
ORD1548,2024-04-18,CUST1548,Unni Karnik,South,India,Andhra Pradesh,Vijayawada,Home & Kitchen,Cookware,Cookware Model 346,84276,4,0,12531.0,Debit Card,Offline,Lavanya Pathak
ORD1549,2025-11-18,CUST1549,Lipika Sankaran,South,India,Kerala,Thiruvananthapuram,Electronics,Camera,Camera Model 309,37260,3,0,7741.37,Credit Card,Offline,Dipta Choudhry
ORD1550,2025-02-26,CUST1550,Yauvani Seth,West,India,Maharashtra,Pune,Home & Kitchen,Appliances,Appliances Model 285,16359,4,5,3136.24,Debit Card,Online,Gautami Balan
ORD1551,2025-11-01,CUST1551,Yasti Saha,North,India,Haryana,Faridabad,Sports,Fitness Equipment,Fitness Equipment Model 473,89175,4,5,13134.7,Credit Card,Offline,Aadhya Ahluwalia
ORD1552,2025-08-23,CUST1552,Rajeshri Sandal,West,India,Goa,Vasco da Gama,Home & Kitchen,Appliances,Appliances Model 687,85008,1,10,16489.45,Debit Card,Offline,Dalaja Padmanabhan
ORD1553,2024-07-24,CUST1553,Mason Gill,East,India,Jharkhand,Ranchi,Electronics,Headphones,Headphones Model 395,57310,4,15,9235.71,Credit Card,Online,Ira Dhawan
ORD1554,2025-06-18,CUST1554,Luke Issac,South,India,Kerala,Kochi,Fashion,Clothing,Clothing Model 703,70120,5,0,6029.83,UPI,Online,Damyanti Tara
ORD1555,2025-01-13,CUST1555,Zansi Mall,North,India,Haryana,Gurgaon,Electronics,Laptop,Laptop Model 243,51188,1,10,4429.1,UPI,Online,Sanaya Rajagopalan
ORD1556,2024-07-16,CUST1556,Arunima Iyengar,South,India,Kerala,Thiruvananthapuram,Sports,Sportswear,Sportswear Model 146,34526,4,15,3540.15,UPI,Online,Ekapad Sibal
ORD1557,2025-09-17,CUST1557,Vaishnavi Ramakrishnan,North,India,Haryana,Panipat,Electronics,Laptop,Laptop Model 959,46340,4,15,2428.48,Debit Card,Online,Nilima Sura
ORD1558,2025-03-20,CUST1558,Maya Gupta,South,India,Kerala,Kozhikode,Electronics,Laptop,Laptop Model 673,53149,3,10,6434.2,UPI,Offline,Girik Sant
ORD1559,2024-03-03,CUST1559,Dayita Kalla,North,India,Punjab,Jalandhar,Fashion,Accessories,Accessories Model 220,74494,3,10,17375.01,UPI,Offline,Divya Jaggi
ORD1560,2025-12-30,CUST1560,Ojasvi Kade,North,India,Haryana,Faridabad,Electronics,Headphones,Headphones Model 185,95197,1,0,22678.84,Debit Card,Online,Frado Bhardwaj
ORD1561,2024-11-06,CUST1561,Jalsa Sama,West,India,Gujarat,Surat,Electronics,Laptop,Laptop Model 694,90653,5,15,9515.73,Credit Card,Online,Yuvraj Bhat
ORD1562,2025-11-08,CUST1562,Fariq Lad,West,India,Rajasthan,Jodhpur,Fashion,Accessories,Accessories Model 228,54323,1,15,9265.89,Credit Card,Online,Zinal Rege
ORD1563,2024-05-03,CUST1563,Maya Dhaliwal,West,India,Rajasthan,Udaipur,Electronics,Mobile,Mobile Model 473,89013,3,5,8491.27,Debit Card,Offline,Sarthak Chaudry
ORD1564,2025-02-20,CUST1564,Zayan Mani,South,India,Karnataka,Mysore,Fashion,Footwear,Footwear Model 133,25722,2,10,2270.0,Debit Card,Offline,Watika Rout
ORD1565,2024-07-04,CUST1565,Inaya Lad,West,India,Gujarat,Surat,Electronics,Laptop,Laptop Model 862,84192,2,5,19635.59,Debit Card,Offline,Balendra Pathak
ORD1566,2025-08-05,CUST1566,Mohini Comar,North,India,Punjab,Ludhiana,Home & Kitchen,Cookware,Cookware Model 870,27090,1,0,2744.89,UPI,Offline,Gaurika Nayar
ORD1567,2024-05-10,CUST1567,Fitan Sachdev,East,India,West Bengal,Siliguri,Fashion,Footwear,Footwear Model 676,61754,3,5,6794.08,Credit Card,Offline,Nandini Kara
ORD1568,2025-05-24,CUST1568,Anmol Dhawan,North,India,Delhi,Dwarka,Electronics,Camera,Camera Model 650,54847,2,10,13159.35,Credit Card,Online,Suhani Natarajan
ORD1569,2024-04-04,CUST1569,Ryan Tank,West,India,Rajasthan,Jodhpur,Fashion,Footwear,Footwear Model 339,57557,3,15,14144.45,Debit Card,Offline,Bina Vora
ORD1570,2025-07-08,CUST1570,Zarna Banik,North,India,Delhi,New Delhi,Sports,Fitness Equipment,Fitness Equipment Model 727,16144,5,0,1369.67,Credit Card,Online,Oviya Dhillon
ORD1571,2024-04-07,CUST1571,Simon Anne,South,India,Tamil Nadu,Madurai,Home & Kitchen,Furniture,Furniture Model 285,18263,3,10,2982.5,Credit Card,Online,Noah Gupta
ORD1572,2024-06-16,CUST1572,Anmol Bhargava,North,India,Delhi,Dwarka,Fashion,Clothing,Clothing Model 778,94238,3,15,15595.76,UPI,Offline,Ekani Verma
ORD1573,2025-06-22,CUST1573,Omisha Mangat,East,India,Odisha,Bhubaneswar,Fashion,Footwear,Footwear Model 650,76123,3,5,8385.07,UPI,Offline,Omya Chada
ORD1574,2025-11-13,CUST1574,Sanya Basu,North,India,Uttar Pradesh,Kanpur,Sports,Sportswear,Sportswear Model 903,15531,1,0,3556.22,UPI,Online,Kabir Doctor
ORD1575,2024-10-31,CUST1575,Daksh Dass,North,India,Delhi,Dwarka,Electronics,Mobile,Mobile Model 896,82608,4,0,17876.05,Debit Card,Offline,Isha Hari
ORD1576,2025-03-26,CUST1576,Siya Bera,South,India,Karnataka,Mysore,Sports,Fitness Equipment,Fitness Equipment Model 948,97981,3,0,11592.83,UPI,Online,Kevin Bains
ORD1577,2024-02-11,CUST1577,Ladli Konda,South,India,Andhra Pradesh,Vijayawada,Home & Kitchen,Furniture,Furniture Model 989,27568,1,0,6587.73,UPI,Offline,Jagvi Chander
ORD1578,2025-09-27,CUST1578,Veda Jani,East,India,West Bengal,Siliguri,Sports,Accessories,Accessories Model 766,46366,4,5,8986.93,Credit Card,Online,Samaksh Prabhakar
ORD1579,2025-11-18,CUST1579,Ganga Jayaraman,North,India,Haryana,Gurgaon,Sports,Accessories,Accessories Model 168,28122,2,0,6423.1,Debit Card,Offline,Umang Rajan
ORD1580,2025-03-08,CUST1580,Akshay Sur,East,India,West Bengal,Kolkata,Sports,Sportswear,Sportswear Model 526,23339,4,0,2031.31,UPI,Online,Charan Bandi
ORD1581,2025-10-03,CUST1581,Aditya Dayal,South,India,Karnataka,Bangalore,Electronics,Camera,Camera Model 237,43719,1,5,7501.74,Debit Card,Offline,Aryan Sura
ORD1582,2025-08-19,CUST1582,Akshay Saini,South,India,Andhra Pradesh,Visakhapatnam,Fashion,Clothing,Clothing Model 545,12068,3,10,756.16,Debit Card,Offline,Nisha Anne
ORD1583,2025-06-26,CUST1583,Oeshi Sunder,West,India,Maharashtra,Nagpur,Electronics,Mobile,Mobile Model 539,48712,2,0,3185.99,Debit Card,Offline,Deepa Goyal
ORD1584,2025-04-11,CUST1584,Nisha Pradhan,South,India,Karnataka,Mysore,Electronics,Camera,Camera Model 717,35717,4,0,4532.15,Debit Card,Online,Indira Ramakrishnan
